geoid_o,geoid_d,lng_o,lat_o,lng_d,lat_d,date,visitor_flows,pop_flows
51059422102,51059492202,-77.2180753382558,38.690651102703676,-77.26702484591179,38.74057129272885,2020-01-04,3,53.0
51059422102,51059420503,-77.2180753382558,38.690651102703676,-77.07498341609596,38.7896555328645,2020-01-04,2,35.0
51059422102,51059450800,-77.2180753382558,38.690651102703676,-77.19423483538876,38.841178760485015,2020-01-04,1,17.0
51059422102,51059420201,-77.2180753382558,38.690651102703676,-77.14761895675899,38.787625263894704,2020-01-04,1,17.0
51059422102,51059421900,-77.2180753382558,38.690651102703676,-77.15517308573303,38.72577958578354,2020-01-04,9,160.0
51059422102,51059430600,-77.2180753382558,38.690651102703676,-77.18728098652899,38.78757070022494,2020-01-04,8,142.0
51059422102,51059452600,-77.2180753382558,38.690651102703676,-77.15462556234955,38.80172750639136,2020-01-04,1,17.0
51059422102,51059422202,-77.2180753382558,38.690651102703676,-77.24019098296726,38.69222690900146,2020-01-04,7,124.0
51059422102,51059482203,-77.2180753382558,38.690651102703676,-77.36225171998687,38.95920514871444,2020-01-04,1,17.0
51059422102,51059422201,-77.2180753382558,38.690651102703676,-77.23913897081628,38.71508053261214,2020-01-04,2,35.0
51059422102,51059451900,-77.2180753382558,38.690651102703676,-77.15608040491675,38.82612493936819,2020-01-04,3,53.0
51059422102,51059440100,-77.2180753382558,38.690651102703676,-77.25715641056563,38.85258610245918,2020-01-04,1,17.0
51059422102,51059420600,-77.2180753382558,38.690651102703676,-77.08219333669611,38.78714561136631,2020-01-04,1,17.0
51059422102,51059421101,-77.2180753382558,38.690651102703676,-77.17310359329277,38.751490069298555,2020-01-04,4,71.0
51059422102,51059421103,-77.2180753382558,38.690651102703676,-77.1662883412407,38.74065844496078,2020-01-04,10,178.0
51059422102,51059430400,-77.2180753382558,38.690651102703676,-77.23209764122544,38.8029034033911,2020-01-04,2,35.0
51059422102,51059452700,-77.2180753382558,38.690651102703676,-77.13407771697307,38.84399592979069,2020-01-04,2,35.0
51059422102,51059421002,-77.2180753382558,38.690651102703676,-77.1748165394979,38.76585775601781,2020-01-04,22,392.0
51059422102,51059430101,-77.2180753382558,38.690651102703676,-77.3161711654565,38.81145256010274,2020-01-04,1,17.0
51059422102,51059460400,-77.2180753382558,38.690651102703676,-77.25221047824591,38.92531115386596,2020-01-04,1,17.0
51059422102,51059440202,-77.2180753382558,38.690651102703676,-77.23741375882517,38.85469177783874,2020-01-04,1,17.0
51059422102,51059422402,-77.2180753382558,38.690651102703676,-77.13566565204785,38.76336818632836,2020-01-04,1,17.0
51059422102,51059452400,-77.2180753382558,38.690651102703676,-77.19813475368196,38.80508137238677,2020-01-04,2,35.0
51059422102,51059421500,-77.2180753382558,38.690651102703676,-77.08882475465968,38.74928365444671,2020-01-04,7,124.0
51059422102,51059450702,-77.2180753382558,38.690651102703676,-77.20337751959708,38.83704813072428,2020-01-04,1,17.0
51059422102,51059482601,-77.2180753382558,38.690651102703676,-77.4150254704928,38.896633408978296,2020-01-04,1,17.0
51059422102,51059430901,-77.2180753382558,38.690651102703676,-77.24465556890183,38.78365477132321,2020-01-04,4,71.0
51059422102,51059491701,-77.2180753382558,38.690651102703676,-77.37839902398822,38.86080004043335,2020-01-04,2,35.0
51059422102,51059421400,-77.2180753382558,38.690651102703676,-77.0875446019173,38.768705095958886,2020-01-04,6,106.0
51059422102,51059422000,-77.2180753382558,38.690651102703676,-77.19376353470913,38.72244004919764,2020-01-04,7,124.0
51059422102,51059432800,-77.2180753382558,38.690651102703676,-77.2005530639223,38.73787099168223,2020-01-04,4,71.0
51059422102,51059492100,-77.2180753382558,38.690651102703676,-77.33087875682168,38.76044559748064,2020-01-04,5,89.0
51059422102,51059450602,-77.2180753382558,38.690651102703676,-77.19589346673314,38.86307199197405,2020-01-04,1,17.0
51059422102,51059470800,-77.2180753382558,38.690651102703676,-77.18584784064006,38.92087725366759,2020-01-04,1,17.0
51059422102,51059415500,-77.2180753382558,38.690651102703676,-77.0696688940343,38.73927691708416,2020-01-04,2,35.0
51059422102,51059492201,-77.2180753382558,38.690651102703676,-77.30373607923076,38.72222341650446,2020-01-04,1,17.0
51059422102,51059416100,-77.2180753382558,38.690651102703676,-77.1155843944627,38.706068713622436,2020-01-04,1,17.0
51059422102,51059431500,-77.2180753382558,38.690651102703676,-77.2175038990861,38.769113166344276,2020-01-04,1,17.0
51059422102,51059490101,-77.2180753382558,38.690651102703676,-77.43923252083825,38.86318624088208,2020-01-04,1,17.0
51059422102,51059416200,-77.2180753382558,38.690651102703676,-77.15665245608753,38.691857650277846,2020-01-04,8,142.0
51059422102,51059421600,-77.2180753382558,38.690651102703676,-77.09866460851858,38.73936750416981,2020-01-04,1,17.0
51059422102,51059416000,-77.2180753382558,38.690651102703676,-77.1038801591068,38.72388210148962,2020-01-04,1,17.0
51059422102,51059492203,-77.2180753382558,38.690651102703676,-77.2643089860519,38.72090662045265,2020-01-04,9,160.0
51059422102,51059420100,-77.2180753382558,38.690651102703676,-77.16467730069392,38.787044854721834,2020-01-04,1,17.0
51059422102,51059415401,-77.2180753382558,38.690651102703676,-77.0779753090686,38.75698838437604,2020-01-04,1,17.0
51059422102,51059452802,-77.2180753382558,38.690651102703676,-77.11591420953792,38.84262822512674,2020-01-04,2,35.0
51059422102,51059422102,-77.2180753382558,38.690651102703676,-77.2180753382558,38.690651102703676,2020-01-04,345,6151.0
51059422102,51059450300,-77.2180753382558,38.690651102703676,-77.17431746922468,38.87394510532165,2020-01-04,2,35.0
51059422102,51059432600,-77.2180753382558,38.690651102703676,-77.23337573236604,38.74826211520143,2020-01-04,2,35.0
51059422102,51059481202,-77.2180753382558,38.690651102703676,-77.3707466047395,38.94262698116312,2020-01-04,1,17.0
51059422102,51059421001,-77.2180753382558,38.690651102703676,-77.15732169100312,38.77086492518663,2020-01-04,1,17.0
51059422102,51059452501,-77.2180753382558,38.690651102703676,-77.17132175226627,38.80657215578222,2020-01-04,5,89.0
51059422102,51059491303,-77.2180753382558,38.690651102703676,-77.4384381047941,38.83547508045234,2020-01-04,1,17.0
51059422102,51059451601,-77.2180753382558,38.690651102703676,-77.13900727595832,38.85023855731449,2020-01-04,1,17.0
51059422102,51059432702,-77.2180753382558,38.690651102703676,-77.21398615502122,38.73207290067453,2020-01-04,3,53.0
51059422102,51059422101,-77.2180753382558,38.690651102703676,-77.21131067722241,38.71056918178761,2020-01-04,36,641.0
51059422102,51059422403,-77.2180753382558,38.690651102703676,-77.12280710975398,38.769781190280085,2020-01-04,2,35.0
51059422102,51059416300,-77.2180753382558,38.690651102703676,-77.1870487306188,38.65117192795946,2020-01-04,2,35.0
51059422102,51059450601,-77.2180753382558,38.690651102703676,-77.20709886821746,38.85705272922637,2020-01-04,1,17.0
51059422102,51059452200,-77.2180753382558,38.690651102703676,-77.2091586626985,38.82200265204395,2020-01-04,1,17.0
51059422102,51059420800,-77.2180753382558,38.690651102703676,-77.09934268187929,38.77747548827872,2020-01-04,1,17.0
51059422102,51059421800,-77.2180753382558,38.690651102703676,-77.1265633295961,38.72402657127379,2020-01-04,4,71.0
51059422102,51059452000,-77.2180753382558,38.690651102703676,-77.17565510049765,38.83230347568938,2020-01-04,3,53.0
51059422102,51059452101,-77.2180753382558,38.690651102703676,-77.1797851972598,38.82043684311591,2020-01-04,4,71.0
51059422102,51059492300,-77.2180753382558,38.690651102703676,-77.2402424976206,38.73855151870446,2020-01-04,3,53.0
51059422102,51059421102,-77.2180753382558,38.690651102703676,-77.15623553770146,38.75672569662099,2020-01-04,1,17.0
51059422102,51059415402,-77.2180753382558,38.690651102703676,-77.06916746648814,38.75181567558743,2020-01-04,2,35.0
51059422102,51059421701,-77.2180753382558,38.690651102703676,-77.10788884958362,38.73427864747538,2020-01-04,1,17.0
51059430801,51059461202,-77.22400663579869,38.78275924030369,-77.3374219841407,38.86240900652255,2020-01-04,1,24.0
51059430801,51059450400,-77.22400663579869,38.78275924030369,-77.1700423930704,38.862163811462075,2020-01-04,2,49.0
51059430801,51059422302,-77.22400663579869,38.78275924030369,-77.14387470794956,38.7733706143812,2020-01-04,1,24.0
51059430801,51059431001,-77.22400663579869,38.78275924030369,-77.26828513941784,38.782562798201255,2020-01-04,4,99.0
51059430801,51059460501,-77.22400663579869,38.78275924030369,-77.23464620836,38.91088859959919,2020-01-04,1,24.0
51059430801,51059460702,-77.22400663579869,38.78275924030369,-77.26322998035126,38.89268697467987,2020-01-04,3,74.0
51059430801,51059415600,-77.22400663579869,38.78275924030369,-77.04970220106333,38.748835242426146,2020-01-04,1,24.0
51059430801,51059432201,-77.22400663579869,38.78275924030369,-77.29901918703412,38.79144751210443,2020-01-04,2,49.0
51059430801,51059431801,-77.22400663579869,38.78275924030369,-77.27824211114722,38.80058939046586,2020-01-04,1,24.0
51059430801,51059431802,-77.22400663579869,38.78275924030369,-77.26867648735336,38.80819884373331,2020-01-04,1,24.0
51059430801,51059450800,-77.22400663579869,38.78275924030369,-77.19423483538876,38.841178760485015,2020-01-04,3,74.0
51059430801,51059430801,-77.22400663579869,38.78275924030369,-77.22400663579869,38.78275924030369,2020-01-04,164,4088.0
51059430801,51059430600,-77.22400663579869,38.78275924030369,-77.18728098652899,38.78757070022494,2020-01-04,10,249.0
51059430801,51059432202,-77.22400663579869,38.78275924030369,-77.28539810952186,38.79257717474341,2020-01-04,1,24.0
51059430801,51059491502,-77.22400663579869,38.78275924030369,-77.41811070869906,38.86097310486865,2020-01-04,1,24.0
51059430801,51059491801,-77.22400663579869,38.78275924030369,-77.39604791624032,38.85736471585231,2020-01-04,2,49.0
51059430801,51059421103,-77.22400663579869,38.78275924030369,-77.1662883412407,38.74065844496078,2020-01-04,1,24.0
51059430801,51059431400,-77.22400663579869,38.78275924030369,-77.23204581112972,38.76836531608439,2020-01-04,1,24.0
51059430801,51059452502,-77.22400663579869,38.78275924030369,-77.15123902504395,38.814460914367366,2020-01-04,1,24.0
51059430801,51059430202,-77.22400663579869,38.78275924030369,-77.28559755484302,38.81683226717199,2020-01-04,3,74.0
51059430801,51059430400,-77.22400663579869,38.78275924030369,-77.23209764122544,38.8029034033911,2020-01-04,3,74.0
51059430801,51059440501,-77.22400663579869,38.78275924030369,-77.27571923947805,38.82944155139449,2020-01-04,1,24.0
51059430801,51059452700,-77.22400663579869,38.78275924030369,-77.13407771697307,38.84399592979069,2020-01-04,1,24.0
51059430801,51059491704,-77.22400663579869,38.78275924030369,-77.36627218461598,38.851657701942926,2020-01-04,1,24.0
51059430801,51059421002,-77.22400663579869,38.78275924030369,-77.1748165394979,38.76585775601781,2020-01-04,17,423.0
51059430801,51059432402,-77.22400663579869,38.78275924030369,-77.26681332951861,38.76389613534974,2020-01-04,2,49.0
51059430801,51059430101,-77.22400663579869,38.78275924030369,-77.3161711654565,38.81145256010274,2020-01-04,3,74.0
51059430801,51059440202,-77.22400663579869,38.78275924030369,-77.23741375882517,38.85469177783874,2020-01-04,2,49.0
51059430801,51059421500,-77.22400663579869,38.78275924030369,-77.08882475465968,38.74928365444671,2020-01-04,1,24.0
51059430801,51059450702,-77.22400663579869,38.78275924030369,-77.20337751959708,38.83704813072428,2020-01-04,1,24.0
51059430801,51059482601,-77.22400663579869,38.78275924030369,-77.4150254704928,38.896633408978296,2020-01-04,1,24.0
51059430801,51059430901,-77.22400663579869,38.78275924030369,-77.24465556890183,38.78365477132321,2020-01-04,10,249.0
51059430801,51059491701,-77.22400663579869,38.78275924030369,-77.37839902398822,38.86080004043335,2020-01-04,1,24.0
51059430801,51059432800,-77.22400663579869,38.78275924030369,-77.2005530639223,38.73787099168223,2020-01-04,12,299.0
51059430801,51059492100,-77.22400663579869,38.78275924030369,-77.33087875682168,38.76044559748064,2020-01-04,1,24.0
51059430801,51059431002,-77.22400663579869,38.78275924030369,-77.25439729718087,38.7769865291531,2020-01-04,1,24.0
51059430801,51059451400,-77.22400663579869,38.78275924030369,-77.1466255312034,38.870548700053256,2020-01-04,1,24.0
51059430801,51059440201,-77.22400663579869,38.78275924030369,-77.22697615359338,38.86701352707118,2020-01-04,2,49.0
51059430801,51059431500,-77.22400663579869,38.78275924030369,-77.2175038990861,38.769113166344276,2020-01-04,5,124.0
51059430801,51059430700,-77.22400663579869,38.78275924030369,-77.20313284696795,38.78619056516936,2020-01-04,1,24.0
51059430801,51059440701,-77.22400663579869,38.78275924030369,-77.25325025762886,38.81440559977101,2020-01-04,1,24.0
51059430801,51059420100,-77.22400663579869,38.78275924030369,-77.16467730069392,38.787044854721834,2020-01-04,1,24.0
51059430801,51059491703,-77.22400663579869,38.78275924030369,-77.35406612612593,38.85545322920327,2020-01-04,1,24.0
51059430801,51059432600,-77.22400663579869,38.78275924030369,-77.23337573236604,38.74826211520143,2020-01-04,1,24.0
51059430801,51059461700,-77.22400663579869,38.78275924030369,-77.25395575836137,38.86896826108049,2020-01-04,3,74.0
51059430801,51059421001,-77.22400663579869,38.78275924030369,-77.15732169100312,38.77086492518663,2020-01-04,1,24.0
51059430801,51059452501,-77.22400663579869,38.78275924030369,-77.17132175226627,38.80657215578222,2020-01-04,2,49.0
51059430801,51059421102,-77.22400663579869,38.78275924030369,-77.15623553770146,38.75672569662099,2020-01-04,1,24.0
51059430801,51059430802,-77.22400663579869,38.78275924030369,-77.22479147072062,38.78926040185394,2020-01-04,1,24.0
51059430801,51059461901,-77.22400663579869,38.78275924030369,-77.28448439069126,38.87009686863112,2020-01-04,1,24.0
51059452000,51059450400,-77.17565510049765,38.83230347568938,-77.1700423930704,38.862163811462075,2020-01-04,2,42.0
51059452000,51059460501,-77.17565510049765,38.83230347568938,-77.23464620836,38.91088859959919,2020-01-04,1,21.0
51059452000,51059471100,-77.17565510049765,38.83230347568938,-77.19878099756936,38.912116062052476,2020-01-04,1,21.0
51059452000,51059492000,-77.17565510049765,38.83230347568938,-77.34859243054031,38.80813885853861,2020-01-04,1,21.0
51059452000,51059451502,-77.17565510049765,38.83230347568938,-77.12694250268389,38.85335649732703,2020-01-04,1,21.0
51059452000,51059450800,-77.17565510049765,38.83230347568938,-77.19423483538876,38.841178760485015,2020-01-04,4,85.0
51059452000,51059470400,-77.17565510049765,38.83230347568938,-77.15700628054007,38.93532016249431,2020-01-04,1,21.0
51059452000,51059430801,-77.17565510049765,38.83230347568938,-77.22400663579869,38.78275924030369,2020-01-04,1,21.0
51059452000,51059430600,-77.17565510049765,38.83230347568938,-77.18728098652899,38.78757070022494,2020-01-04,1,21.0
51059452000,51059432202,-77.17565510049765,38.83230347568938,-77.28539810952186,38.79257717474341,2020-01-04,1,21.0
51059452000,51059421300,-77.17565510049765,38.83230347568938,-77.11071480162141,38.75647293178494,2020-01-04,1,21.0
51059452000,51059451900,-77.17565510049765,38.83230347568938,-77.15608040491675,38.82612493936819,2020-01-04,5,107.0
51059452000,51059470500,-77.17565510049765,38.83230347568938,-77.18274614016141,38.94508336196774,2020-01-04,1,21.0
51059452000,51059440100,-77.17565510049765,38.83230347568938,-77.25715641056563,38.85258610245918,2020-01-04,2,42.0
51059452000,51059452502,-77.17565510049765,38.83230347568938,-77.15123902504395,38.814460914367366,2020-01-04,1,21.0
51059452000,51059430400,-77.17565510049765,38.83230347568938,-77.23209764122544,38.8029034033911,2020-01-04,1,21.0
51059452000,51059440501,-77.17565510049765,38.83230347568938,-77.27571923947805,38.82944155139449,2020-01-04,1,21.0
51059452000,51059491704,-77.17565510049765,38.83230347568938,-77.36627218461598,38.851657701942926,2020-01-04,1,21.0
51059452000,51059421002,-77.17565510049765,38.83230347568938,-77.1748165394979,38.76585775601781,2020-01-04,5,107.0
51059452000,51059470700,-77.17565510049765,38.83230347568938,-77.17077039060608,38.92199145237251,2020-01-04,2,42.0
51059452000,51059451501,-77.17565510049765,38.83230347568938,-77.14379538152191,38.86396932321095,2020-01-04,4,85.0
51059452000,51059440300,-77.17565510049765,38.83230347568938,-77.2289457330971,38.843664944583054,2020-01-04,1,21.0
51059452000,51059422402,-77.17565510049765,38.83230347568938,-77.13566565204785,38.76336818632836,2020-01-04,3,64.0
51059452000,51059452400,-77.17565510049765,38.83230347568938,-77.19813475368196,38.80508137238677,2020-01-04,1,21.0
51059452000,51059450702,-77.17565510049765,38.83230347568938,-77.20337751959708,38.83704813072428,2020-01-04,6,128.0
51059452000,51059451602,-77.17565510049765,38.83230347568938,-77.14714886823312,38.85257009893724,2020-01-04,1,21.0
51059452000,51059452801,-77.17565510049765,38.83230347568938,-77.12667674746075,38.840661272990516,2020-01-04,4,85.0
51059452000,51059492100,-77.17565510049765,38.83230347568938,-77.33087875682168,38.76044559748064,2020-01-04,1,21.0
51059452000,51059451400,-77.17565510049765,38.83230347568938,-77.1466255312034,38.870548700053256,2020-01-04,2,42.0
51059452000,51059440201,-77.17565510049765,38.83230347568938,-77.22697615359338,38.86701352707118,2020-01-04,5,107.0
51059452000,51059416200,-77.17565510049765,38.83230347568938,-77.15665245608753,38.691857650277846,2020-01-04,1,21.0
51059452000,51059450300,-77.17565510049765,38.83230347568938,-77.17431746922468,38.87394510532165,2020-01-04,2,42.0
51059452000,51059461700,-77.17565510049765,38.83230347568938,-77.25395575836137,38.86896826108049,2020-01-04,1,21.0
51059452000,51059451300,-77.17565510049765,38.83230347568938,-77.15588309227212,38.861488285814424,2020-01-04,1,21.0
51059452000,51059451800,-77.17565510049765,38.83230347568938,-77.14470776484706,38.8333070617569,2020-01-04,6,128.0
51059452000,51059452501,-77.17565510049765,38.83230347568938,-77.17132175226627,38.80657215578222,2020-01-04,2,42.0
51059452000,51059471301,-77.17565510049765,38.83230347568938,-77.21080427562572,38.90440178324693,2020-01-04,1,21.0
51059452000,51059491705,-77.17565510049765,38.83230347568938,-77.38901301540042,38.84830943384582,2020-01-04,1,21.0
51059452000,51059450701,-77.17565510049765,38.83230347568938,-77.21328003349248,38.843212324409485,2020-01-04,1,21.0
51059452000,51059451601,-77.17565510049765,38.83230347568938,-77.13900727595832,38.85023855731449,2020-01-04,4,85.0
51059452000,51059432702,-77.17565510049765,38.83230347568938,-77.21398615502122,38.73207290067453,2020-01-04,1,21.0
51059452000,51059440800,-77.17565510049765,38.83230347568938,-77.24070201610424,38.82875787006956,2020-01-04,3,64.0
51059452000,51059450601,-77.17565510049765,38.83230347568938,-77.20709886821746,38.85705272922637,2020-01-04,2,42.0
51059452000,51059452200,-77.17565510049765,38.83230347568938,-77.2091586626985,38.82200265204395,2020-01-04,2,42.0
51059452000,51059420800,-77.17565510049765,38.83230347568938,-77.09934268187929,38.77747548827872,2020-01-04,1,21.0
51059452000,51059452000,-77.17565510049765,38.83230347568938,-77.17565510049765,38.83230347568938,2020-01-04,116,2489.0
51059452000,51059452101,-77.17565510049765,38.83230347568938,-77.1797851972598,38.82043684311591,2020-01-04,11,236.0
51059452000,51059451200,-77.17565510049765,38.83230347568938,-77.1622624488821,38.85090673223483,2020-01-04,1,21.0
51059452000,51059451000,-77.17565510049765,38.83230347568938,-77.18219877820651,38.84253422249387,2020-01-04,2,42.0
51059461100,51059461202,-77.29284252730673,38.898718721163846,-77.3374219841407,38.86240900652255,2020-01-04,2,35.0
51059461100,51059422302,-77.29284252730673,38.898718721163846,-77.14387470794956,38.7733706143812,2020-01-04,1,17.0
51059461100,51059460501,-77.29284252730673,38.898718721163846,-77.23464620836,38.91088859959919,2020-01-04,6,105.0
51059461100,51059460702,-77.29284252730673,38.898718721163846,-77.26322998035126,38.89268697467987,2020-01-04,54,949.0
51059461100,51059460800,-77.29284252730673,38.898718721163846,-77.2505396157944,38.902075836349375,2020-01-04,32,562.0
51059461100,51059460900,-77.29284252730673,38.898718721163846,-77.25837762994163,38.91275383885039,2020-01-04,9,158.0
51059461100,51059461000,-77.29284252730673,38.898718721163846,-77.27467591278857,38.902128239886544,2020-01-04,32,562.0
51059461100,51059491401,-77.29284252730673,38.898718721163846,-77.42515788830221,38.83210282796088,2020-01-04,1,17.0
51059461100,51059481900,-77.29284252730673,38.898718721163846,-77.3126690528857,38.959476410213554,2020-01-04,6,105.0
51059461100,51059482301,-77.29284252730673,38.898718721163846,-77.34581810076517,38.94279470575945,2020-01-04,2,35.0
51059461100,51059480903,-77.29284252730673,38.898718721163846,-77.39458733934619,38.95882453345912,2020-01-04,1,17.0
51059461100,51059491803,-77.29284252730673,38.898718721163846,-77.3976143435876,38.874342808178596,2020-01-04,1,17.0
51059461100,51059431802,-77.29284252730673,38.898718721163846,-77.26867648735336,38.80819884373331,2020-01-04,1,17.0
51059461100,51059470400,-77.29284252730673,38.898718721163846,-77.15700628054007,38.93532016249431,2020-01-04,1,17.0
51059461100,51059432202,-77.29284252730673,38.898718721163846,-77.28539810952186,38.79257717474341,2020-01-04,1,17.0
51059461100,51059481106,-77.29284252730673,38.898718721163846,-77.38416720391385,38.924391131591904,2020-01-04,1,17.0
51059461100,51059482203,-77.29284252730673,38.898718721163846,-77.36225171998687,38.95920514871444,2020-01-04,4,70.0
51059461100,51059461100,-77.29284252730673,38.898718721163846,-77.29284252730673,38.898718721163846,2020-01-04,366,6436.0
51059461100,51059461201,-77.29284252730673,38.898718721163846,-77.31625326973503,38.8918869334602,2020-01-04,18,316.0
51059461100,51059461500,-77.29284252730673,38.898718721163846,-77.28150652215415,38.88175359519574,2020-01-04,11,193.0
51059461100,51059491801,-77.29284252730673,38.898718721163846,-77.39604791624032,38.85736471585231,2020-01-04,2,35.0
51059461100,51059470500,-77.29284252730673,38.898718721163846,-77.18274614016141,38.94508336196774,2020-01-04,1,17.0
51059461100,51059440100,-77.29284252730673,38.898718721163846,-77.25715641056563,38.85258610245918,2020-01-04,1,17.0
51059461100,51059431400,-77.29284252730673,38.898718721163846,-77.23204581112972,38.76836531608439,2020-01-04,1,17.0
51059461100,51059430400,-77.29284252730673,38.898718721163846,-77.23209764122544,38.8029034033911,2020-01-04,2,35.0
51059461100,51059481600,-77.29284252730673,38.898718721163846,-77.33480531019894,38.90181883971256,2020-01-04,1,17.0
51059461100,51059491704,-77.29284252730673,38.898718721163846,-77.36627218461598,38.851657701942926,2020-01-04,1,17.0
51059461100,51059451501,-77.29284252730673,38.898718721163846,-77.14379538152191,38.86396932321095,2020-01-04,1,17.0
51059461100,51059482503,-77.29284252730673,38.898718721163846,-77.40755444319694,38.92324032250013,2020-01-04,1,17.0
51059461100,51059460400,-77.29284252730673,38.898718721163846,-77.25221047824591,38.92531115386596,2020-01-04,20,351.0
51059461100,51059480201,-77.29284252730673,38.898718721163846,-77.215055243291,38.947087255173734,2020-01-04,1,17.0
51059461100,51059440600,-77.29284252730673,38.898718721163846,-77.33156346020816,38.839676110767016,2020-01-04,1,17.0
51059461100,51059450702,-77.29284252730673,38.898718721163846,-77.20337751959708,38.83704813072428,2020-01-04,2,35.0
51059461100,51059482601,-77.29284252730673,38.898718721163846,-77.4150254704928,38.896633408978296,2020-01-04,1,17.0
51059461100,51059491701,-77.29284252730673,38.898718721163846,-77.37839902398822,38.86080004043335,2020-01-04,3,52.0
51059461100,51059452801,-77.29284252730673,38.898718721163846,-77.12667674746075,38.840661272990516,2020-01-04,1,17.0
51059461100,51059470800,-77.29284252730673,38.898718721163846,-77.18584784064006,38.92087725366759,2020-01-04,2,35.0
51059461100,51059480901,-77.29284252730673,38.898718721163846,-77.40043782316502,38.97201155446565,2020-01-04,1,17.0
51059461100,51059461802,-77.29284252730673,38.898718721163846,-77.30671921420152,38.87278310218551,2020-01-04,4,70.0
51059461100,51059460200,-77.29284252730673,38.898718721163846,-77.2880392463689,38.927685690899786,2020-01-04,6,105.0
51059461100,51059482504,-77.29284252730673,38.898718721163846,-77.3939884970163,38.90642425875298,2020-01-04,1,17.0
51059461100,51059440201,-77.29284252730673,38.898718721163846,-77.22697615359338,38.86701352707118,2020-01-04,9,158.0
51059461100,51059490101,-77.29284252730673,38.898718721163846,-77.43923252083825,38.86318624088208,2020-01-04,1,17.0
51059461100,51059440701,-77.29284252730673,38.898718721163846,-77.25325025762886,38.81440559977101,2020-01-04,1,17.0
51059461100,51059420100,-77.29284252730673,38.898718721163846,-77.16467730069392,38.787044854721834,2020-01-04,1,17.0
51059461100,51059490502,-77.29284252730673,38.898718721163846,-77.37117850392964,38.83783523980338,2020-01-04,3,52.0
51059461100,51059491703,-77.29284252730673,38.898718721163846,-77.35406612612593,38.85545322920327,2020-01-04,3,52.0
51059461100,51059460100,-77.29284252730673,38.898718721163846,-77.27340727986957,38.947583343067386,2020-01-04,2,35.0
51059461100,51059450300,-77.29284252730673,38.898718721163846,-77.17431746922468,38.87394510532165,2020-01-04,3,52.0
51059461100,51059461700,-77.29284252730673,38.898718721163846,-77.25395575836137,38.86896826108049,2020-01-04,4,70.0
51059461100,51059452501,-77.29284252730673,38.898718721163846,-77.17132175226627,38.80657215578222,2020-01-04,7,123.0
51059461100,51059491303,-77.29284252730673,38.898718721163846,-77.4384381047941,38.83547508045234,2020-01-04,1,17.0
51059461100,51059491705,-77.29284252730673,38.898718721163846,-77.38901301540042,38.84830943384582,2020-01-04,1,17.0
51059461100,51059450200,-77.29284252730673,38.898718721163846,-77.19145952165972,38.87125613494499,2020-01-04,1,17.0
51059461100,51059460600,-77.29284252730673,38.898718721163846,-77.2345003802287,38.88820108507197,2020-01-04,1,17.0
51059461100,51059422403,-77.29284252730673,38.898718721163846,-77.12280710975398,38.769781190280085,2020-01-04,1,17.0
51059461100,51059450100,-77.29284252730673,38.898718721163846,-77.20774636993447,38.87152938288463,2020-01-04,3,52.0
51059461100,51059452200,-77.29284252730673,38.898718721163846,-77.2091586626985,38.82200265204395,2020-01-04,1,17.0
51059461100,51059452000,-77.29284252730673,38.898718721163846,-77.17565510049765,38.83230347568938,2020-01-04,1,17.0
51059461100,51059471402,-77.29284252730673,38.898718721163846,-77.2094163547868,38.880355409445606,2020-01-04,1,17.0
51059461100,51059452101,-77.29284252730673,38.898718721163846,-77.1797851972598,38.82043684311591,2020-01-04,1,17.0
51059461100,51059415800,-77.29284252730673,38.898718721163846,-77.06873165782939,38.72333993292989,2020-01-04,1,17.0
51059461100,51059430201,-77.29284252730673,38.898718721163846,-77.295884392578,38.80801520883522,2020-01-04,1,17.0
51059461100,51059460300,-77.29284252730673,38.898718721163846,-77.27257437735418,38.92009450146299,2020-01-04,1,17.0
51059461100,51059461901,-77.29284252730673,38.898718721163846,-77.28448439069126,38.87009686863112,2020-01-04,1,17.0
51059461802,51059461202,-77.30671921420152,38.87278310218551,-77.3374219841407,38.86240900652255,2020-01-04,5,141.0
51059461802,51059491501,-77.30671921420152,38.87278310218551,-77.41730819910086,38.84471961303227,2020-01-04,2,56.0
51059461802,51059460702,-77.30671921420152,38.87278310218551,-77.26322998035126,38.89268697467987,2020-01-04,7,198.0
51059461802,51059460800,-77.30671921420152,38.87278310218551,-77.2505396157944,38.902075836349375,2020-01-04,2,56.0
51059461802,51059460900,-77.30671921420152,38.87278310218551,-77.25837762994163,38.91275383885039,2020-01-04,1,28.0
51059461802,51059461000,-77.30671921420152,38.87278310218551,-77.27467591278857,38.902128239886544,2020-01-04,1,28.0
51059461802,51059471100,-77.30671921420152,38.87278310218551,-77.19878099756936,38.912116062052476,2020-01-04,1,28.0
51059461802,51059415600,-77.30671921420152,38.87278310218551,-77.04970220106333,38.748835242426146,2020-01-04,1,28.0
51059461802,51059492000,-77.30671921420152,38.87278310218551,-77.34859243054031,38.80813885853861,2020-01-04,1,28.0
51059461802,51059451502,-77.30671921420152,38.87278310218551,-77.12694250268389,38.85335649732703,2020-01-04,2,56.0
51059461802,51059491401,-77.30671921420152,38.87278310218551,-77.42515788830221,38.83210282796088,2020-01-04,3,84.0
51059461802,51059482301,-77.30671921420152,38.87278310218551,-77.34581810076517,38.94279470575945,2020-01-04,1,28.0
